#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2024 09 29 23 40 300  9.0 10.0    MM    MM    MM  MM 1009.5  17.5  19.4  15.5   MM   MM    MM
2024 09 29 23 30 300  9.0 11.0    MM    MM    MM  MM 1009.5  17.5  19.4  15.5   MM   MM    MM
2024 09 29 23 20 300  9.0 10.0   1.3    13   5.1 288 1009.6  17.5    MM  15.4   MM   MM    MM
2024 09 29 23 10 300  9.0 10.0    MM    MM    MM  MM 1009.7  17.5  19.4  15.4   MM   MM    MM
2024 09 29 23 00 300  8.0 10.0    MM    MM    MM  MM 1009.9  17.6  19.5  15.6   MM -2.0    MM
2024 09 29 22 50 300  9.0 10.0   1.4    13   5.5 294 1009.9  17.6  19.5  15.5   MM   MM    MM
2024 09 29 22 40 300  9.0 11.0    MM    MM    MM  MM 1010.0  17.6  19.5  15.5   MM   MM    MM
2024 09 29 22 30 300  9.0 10.0    MM    MM    MM  MM 1010.0  17.5  19.5  15.4   MM   MM    MM
2024 09 29 22 20 300  8.0 10.0   1.2    13   5.5 298 1010.1  17.5  19.5  15.3   MM   MM    MM
2024 09 29 22 10 300  8.0 10.0    MM    MM    MM  MM 1010.1  17.6  19.5  15.5   MM   MM    MM
2024 09 29 22 00 290  8.0 10.0    MM    MM    MM  MM 1010.1  17.6  19.5  15.4   MM -2.4    MM
2024 09 29 21 50 300  8.0 10.0   1.3    13   6.1 276 1010.2  17.6  19.5  15.3   MM   MM    MM
2024 09 29 21 40 290  8.0  9.0    MM    MM    MM  MM 1010.3  17.6  19.4  15.3   MM   MM    MM
2024 09 29 21 30 290  7.0  9.0    MM    MM    MM  MM 1010.4  17.6  19.5  15.3   MM   MM    MM
2024 09 29 21 20 290  6.0  8.0   1.2    13   6.1 282 1010.5  17.6  19.5  15.2   MM   MM    MM
2024 09 29 21 10 300  6.0  8.0   1.2    MM   6.1 282 1010.7  17.5  19.5  15.1   MM   MM    MM
2024 09 29 21 00 300  6.0  8.0    MM    MM    MM  MM 1010.9  17.4  19.5  15.0   MM -2.0    MM
2024 09 29 20 50 300  5.0  7.0   1.2    13   6.4 282 1011.1  17.3  19.5  14.9   MM   MM    MM
2024 09 29 20 40 290  5.0  7.0   1.2    MM   6.4 282 1011.2  17.4  19.5  15.0   MM   MM    MM
2024 09 29 20 30 300  5.0  6.0    MM    MM    MM  MM 1011.3  17.3  19.5  14.8   MM   MM    MM
2024 09 29 20 20 300  5.0  7.0   1.2    13   6.2 264 1011.5  17.2  19.5  14.7   MM   MM    MM
2024 09 29 20 10 290  5.0  6.0    MM    MM    MM  MM 1011.6  17.3  19.5  14.8   MM   MM    MM
2024 09 29 20 00 310  5.0  7.0    MM    MM    MM  MM 1011.9  17.3  19.4  14.7   MM -1.1    MM
2024 09 29 19 50 310  5.0  6.0   1.3    13   6.1 288 1012.0  17.2  19.4  14.5   MM   MM    MM
2024 09 29 19 40 310  5.0  6.0    MM    MM    MM  MM 1012.0  17.2  19.4  14.5   MM   MM    MM
2024 09 29 19 30 310  5.0  6.0    MM    MM    MM  MM 1012.1  17.3  19.4  14.6   MM   MM    MM
2024 09 29 19 20 310  4.0  6.0   1.3    12   6.5 271 1012.3  17.3  19.4  14.7   MM   MM    MM
2024 09 29 19 10 300  5.0  6.0   1.3    MM   6.5 271 1012.5  17.1  19.4  14.5   MM   MM    MM
2024 09 29 19 00 300  5.0  6.0    MM    MM    MM  MM 1012.5  17.1  19.4  14.4   MM +0.0    MM
2024 09 29 18 50 310  4.0  6.0   1.3    12   7.1 292 1012.6  17.0  19.3  14.4   MM   MM    MM
2024 09 29 18 40 300  5.0  6.0   1.3    MM   7.1 292 1012.7  17.1  19.3  14.5   MM   MM    MM
2024 09 29 18 30 300  5.0  7.0    MM    MM    MM  MM 1012.7  17.1  19.3  14.5   MM   MM    MM
2024 09 29 18 20 300  5.0  6.0   1.3    13   6.8 275 1012.7  16.9  19.3  14.2   MM   MM    MM
2024 09 29 18 10 310  5.0  7.0   1.3    MM   6.8 275 1012.8  16.9  19.3  14.2   MM   MM    MM
2024 09 29 18 00 300  5.0  7.0    MM    MM    MM  MM 1012.9  16.9  19.3  14.2   MM +0.8    MM
2024 09 29 17 50 290  5.0  7.0   1.2    12   6.6 294 1013.0  16.8  19.3  14.0   MM   MM    MM
2024 09 29 17 40 310  5.0  7.0   1.2    MM   6.6 294 1013.0  16.9  19.3  14.2   MM   MM    MM
2024 09 29 17 30 310  5.0  7.0    MM    MM    MM  MM 1013.0  16.8  19.2  14.1   MM   MM    MM
2024 09 29 17 20 310  5.0  7.0   1.3    13   7.4 283 1013.1  16.7  19.2  14.0   MM   MM    MM
2024 09 29 17 10 320  5.0  7.0    MM    MM    MM  MM 1013.0  16.8  19.2  14.1   MM   MM    MM
2024 09 29 17 00 330  5.0  6.0    MM    MM    MM  MM 1013.0  16.9  19.2  14.3   MM +1.1    MM
2024 09 29 16 50 320  4.0  7.0   1.2    13   6.8 279 1013.0  16.7  19.2  14.0   MM   MM    MM
2024 09 29 16 40 330  4.0  6.0   1.2    MM   6.8 279 1012.9  16.7  19.2  14.2   MM   MM    MM
2024 09 29 16 30 310  4.0  6.0    MM    MM    MM  MM 1012.8  16.6  19.2  14.1   MM   MM    MM
2024 09 29 16 20 300  4.0  6.0   1.3    14   7.0 276 1012.7  16.6  19.2  14.0   MM   MM    MM
2024 09 29 16 10 310  4.0  6.0   1.3    MM   7.0 276 1012.6  16.6  19.2  14.0   MM   MM    MM
2024 09 29 16 00 330  5.0  6.0    MM    MM    MM  MM 1012.5  16.6  19.2  14.0   MM +0.8    MM
2024 09 29 15 50 330  5.0  6.0   1.3    13   7.0 294 1012.4  16.6  19.2  14.1   MM   MM    MM
2024 09 29 15 40 330  4.0  6.0   1.3    MM   7.0 294 1012.4  16.7  19.2  14.2   MM   MM    MM
2024 09 29 15 30 330  4.0  6.0    MM    MM    MM  MM 1012.2  16.6  19.2  14.0   MM   MM    MM
2024 09 29 15 20 330  5.0  7.0   1.3    13   7.1 285 1012.2  16.6  19.2  14.1   MM   MM    MM
2024 09 29 15 10 330  5.0  7.0   1.3    MM   7.1 285 1012.2  16.7  19.2  14.2   MM   MM    MM
2024 09 29 15 00 310  5.0  7.0    MM    MM    MM  MM 1012.1  16.7  19.2  14.2   MM +0.7    MM
2024 09 29 14 50 330  5.0  6.0   1.3    14   7.1 275 1012.0  16.7  19.2  14.2   MM   MM    MM
2024 09 29 14 40 330  5.0  7.0   1.3    MM   7.1 275 1011.9  16.7  19.2  14.2   MM   MM    MM
2024 09 29 14 30 330  5.0  7.0    MM    MM    MM  MM 1011.8  16.7  19.2  14.3   MM   MM    MM
2024 09 29 14 20 340  5.0  7.0   1.3    13   7.0 282 1011.8  16.7  19.2  14.2   MM   MM    MM
2024 09 29 14 10 320  5.0  7.0    MM    MM    MM  MM 1011.8  16.6  19.2  14.1   MM   MM    MM
2024 09 29 14 00 330  5.0  7.0    MM    MM    MM  MM 1011.9  16.6  19.2  14.1   MM +0.6    MM
2024 09 29 13 50 320  6.0  7.0   1.2    13   6.9 288 1011.9  16.8  19.2  14.3   MM   MM    MM
2024 09 29 13 40 330  5.0  7.0    MM    MM    MM  MM 1011.8  16.7  19.2  14.3   MM   MM    MM
2024 09 29 13 30 330  5.0  6.0    MM    MM    MM  MM 1011.8  16.7  19.2  14.2   MM   MM    MM
2024 09 29 13 20 320  4.0  6.0   1.3    13   7.2 285 1011.8  16.7  19.2  14.3   MM   MM    MM
2024 09 29 13 10 330  3.0  5.0   1.3    MM   7.2 285 1011.8  16.5  19.2  14.1   MM   MM    MM
2024 09 29 13 00 310  4.0  6.0    MM    MM    MM  MM 1011.7  16.4  19.2  13.9   MM +0.3    MM
2024 09 29 12 50 310  4.0  6.0   1.3    14   7.2 275 1011.7  16.6  19.2  14.1   MM   MM    MM
2024 09 29 12 40 310  4.0  6.0   1.3    MM   7.2 275 1011.7  16.6  19.2  14.0   MM   MM    MM
2024 09 29 12 30 320  3.0  5.0    MM    MM    MM  MM 1011.6  16.6  19.2  14.0   MM   MM    MM
2024 09 29 12 20 310  3.0  5.0   1.1    12   6.6 282 1011.5  16.5  19.2  13.9   MM   MM    MM
2024 09 29 12 10 330  3.0  5.0   1.1    MM   6.6 282 1011.5  16.5  19.2  13.9   MM   MM    MM
2024 09 29 12 00 340  4.0  6.0    MM    MM    MM  MM 1011.4  16.5  19.2  13.9   MM -0.5    MM
2024 09 29 11 50 310  5.0  6.0   1.3    11   6.8 291 1011.4  16.7  19.2  14.1   MM   MM    MM
2024 09 29 11 40 340  3.0  5.0   1.3    MM   6.8 291 1011.3  16.7  19.2  14.2   MM   MM    MM
2024 09 29 11 30 340  4.0  6.0    MM    MM    MM  MM 1011.3  16.6  19.2  14.0   MM   MM    MM
2024 09 29 11 20 340  5.0  6.0   1.2    14   6.5 259 1011.3  16.8  19.2  14.2   MM   MM    MM
2024 09 29 11 10 330  5.0  6.0    MM    MM    MM  MM 1011.3  16.7  19.2  14.1   MM   MM    MM
2024 09 29 11 00 330  4.0  6.0    MM    MM    MM  MM 1011.3  16.7  19.2  14.1   MM -0.7    MM
2024 09 29 10 50 310  5.0  6.0   1.2    13   6.7 254 1011.3  16.6  19.2  14.1   MM   MM    MM
2024 09 29 10 40 320  5.0  7.0    MM    MM    MM  MM 1011.3  16.5  19.2  14.0   MM   MM    MM
2024 09 29 10 30 310  5.0  8.0    MM    MM    MM  MM 1011.3  16.5  19.2  14.0   MM   MM    MM
2024 09 29 10 20 300  5.0  7.0   1.3    12   6.9 279 1011.3  16.7  19.2  14.1   MM   MM    MM
2024 09 29 10 10 300  5.0  6.0   1.3    MM   6.9 279 1011.3  16.7  19.2  14.0   MM   MM    MM
2024 09 29 10 00 320  4.0  7.0    MM    MM    MM  MM 1011.4  16.7  19.2  14.0   MM -0.8    MM
2024 09 29 09 50 330  4.0  6.0   1.1    12   6.2 284 1011.4  16.7  19.2  14.0   MM   MM    MM
2024 09 29 09 40 330  4.0  6.0   1.1    MM   6.2 284 1011.5  16.8  19.2  14.2   MM   MM    MM
2024 09 29 09 30 310  4.0  6.0    MM    MM    MM  MM 1011.6  16.6  19.2  14.0   MM   MM    MM
2024 09 29 09 20 300  5.0  7.0   1.1    13   6.3 274 1011.7  16.6  19.2  14.0   MM   MM    MM
2024 09 29 09 10 300  4.0  6.0   1.1    MM   6.3 274 1011.8  16.7  19.2  14.1   MM   MM    MM
2024 09 29 09 00 310  4.0  6.0    MM    MM    MM  MM 1011.9  16.8  19.2  14.2   MM +0.0    MM
2024 09 29 08 50 310  4.0  6.0   1.2    13   6.6 282 1011.9  16.8  19.2  14.1   MM   MM    MM
2024 09 29 08 40 320  3.0  5.0   1.2    MM   6.6 282 1011.9  16.9  19.2  14.2   MM   MM    MM
2024 09 29 08 30 310  4.0  6.0    MM    MM    MM  MM 1011.9  17.0  19.2  14.3   MM   MM    MM
2024 09 29 08 20 320  4.0  6.0   1.2    11   6.7 281 1011.9  17.0  19.3  14.3   MM   MM    MM
2024 09 29 08 10 320  4.0  6.0   1.2    MM   6.7 281 1011.9  17.0  19.3  14.2   MM   MM    MM
2024 09 29 08 00 320  4.0  5.0    MM    MM    MM  MM 1012.0  17.1  19.3  14.4   MM +0.0    MM
2024 09 29 07 50 300  4.0  5.0   1.3    13   6.7 269 1012.0  17.1  19.3  14.4   MM   MM    MM
2024 09 29 07 40 310  4.0  6.0   1.3    MM   6.7 269 1012.1  17.1  19.3  14.4   MM   MM    MM
2024 09 29 07 30 310  3.0  5.0    MM    MM    MM  MM 1012.0  17.2  19.3  14.5   MM   MM    MM
2024 09 29 07 20 320  3.0  5.0   1.3    14   6.4 248 1012.1  17.2  19.3  14.5   MM   MM    MM
2024 09 29 07 10 320  3.0  6.0   1.3    MM   6.4 248 1012.1  17.1  19.3  14.3   MM   MM    MM
2024 09 29 07 00 320  4.0  5.0    MM    MM    MM  MM 1012.2  17.2  19.3  14.5   MM +0.8    MM
2024 09 29 06 50 300  3.0  5.0   1.4    13   6.8 283 1012.0  17.4  19.3  14.8   MM   MM    MM
2024 09 29 06 40 330  3.0  4.0    MM    MM    MM  MM 1011.9  17.4  19.3  14.7   MM   MM    MM
2024 09 29 06 30 330  3.0  5.0    MM    MM    MM  MM 1011.9  17.5  19.3  14.9   MM   MM    MM
2024 09 29 06 20 340  3.0  5.0   1.3    14   6.6 258 1011.9  17.4  19.3  14.8   MM   MM    MM
2024 09 29 06 10 310  3.0  5.0   1.3    MM   6.6 258 1012.0  17.4  19.3  14.7   MM   MM    MM
2024 09 29 06 00 310  4.0  6.0    MM    MM    MM  MM 1012.0  17.4  19.3  14.8   MM +1.0    MM
2024 09 29 05 50 310  4.0  6.0   1.3    14   6.3 279 1012.0  17.5  19.3  14.9   MM   MM    MM
2024 09 29 05 40 320  3.0  5.0    MM    MM    MM  MM 1012.0  17.5  19.3  14.9   MM   MM    MM
2024 09 29 05 30 340  4.0  5.0    MM    MM    MM  MM 1012.1  17.5  19.3  15.0   MM   MM    MM
2024 09 29 05 20 340  3.0  6.0   1.2    13   6.1 297 1012.0  17.5  19.3  14.9   MM   MM    MM
2024 09 29 05 10 320  4.0  6.0   1.2    MM   6.1 297 1011.9  17.5  19.3  14.9   MM   MM    MM
2024 09 29 05 00 320  4.0  6.0    MM    MM    MM  MM 1011.9  17.5  19.3  15.0   MM +1.5    MM
2024 09 29 04 50 310  5.0  6.0   1.1    15   5.4 226 1011.8  17.5  19.3  15.0   MM   MM    MM
2024 09 29 04 40 300  5.0  7.0   1.1    MM   5.4 226 1011.7  17.5  19.3  15.0   MM   MM    MM
2024 09 29 04 30 310  5.0  6.0    MM    MM    MM  MM 1011.8  17.5  19.3  15.0   MM   MM    MM
2024 09 29 04 20 310  5.0  7.0   1.1    14   5.9 277 1011.6  17.5  19.3  15.0   MM   MM    MM
2024 09 29 04 10 310  5.0  7.0   1.1    MM   5.9 277 1011.6  17.5  19.4  15.0   MM   MM    MM
2024 09 29 04 00 310  6.0  7.0    MM    MM    MM  MM 1011.4  17.5  19.4  15.0   MM +1.2    MM
2024 09 29 03 50 310  6.0  7.0   1.2    14   6.0 264 1011.4  17.5  19.4  15.0   MM   MM    MM
2024 09 29 03 40 310  6.0  7.0   1.2    MM   6.0 264 1011.3  17.5  19.3  15.0   MM   MM    MM
2024 09 29 03 30 300  6.0  7.0    MM    MM    MM  MM 1011.3  17.6  19.4  15.2   MM   MM    MM
2024 09 29 03 20 300  6.0  7.0   1.2    14   6.2 298 1011.2  17.5  19.4  15.0   MM   MM    MM
2024 09 29 03 10 300  6.0  7.0    MM    MM    MM  MM 1011.0  17.5  19.4  15.0   MM   MM    MM
2024 09 29 03 00 300  6.0  7.0    MM    MM    MM  MM 1011.0  17.6  19.4  15.1   MM +1.0    MM
2024 09 29 02 50 300  6.0  7.0   1.2    14   6.1 302 1010.8  17.5  19.4  15.0   MM   MM    MM
2024 09 29 02 40 300  6.0  8.0   1.2    MM   6.1 302 1010.8  17.6  19.4  15.1   MM   MM    MM
2024 09 29 02 30 300  6.0  8.0    MM    MM    MM  MM 1010.6  17.6  19.4  15.1   MM   MM    MM
2024 09 29 02 20 300  6.0  8.0   1.1    14   5.6 285 1010.5  17.6  19.4  15.1   MM   MM    MM
2024 09 29 02 10 300  6.0  7.0   1.1    MM   5.6 285 1010.4  17.6  19.4  15.0   MM   MM    MM
2024 09 29 02 00 290  6.0  8.0    MM    MM    MM  MM 1010.4  17.6  19.4  15.0   MM +0.0    MM
2024 09 29 01 50 300  6.0  7.0   1.1    15   6.0 250 1010.3  17.6  19.4  15.0   MM   MM    MM
2024 09 29 01 40 300  6.0  7.0    MM    MM    MM  MM 1010.3  17.6  19.4  15.0   MM   MM    MM
2024 09 29 01 30 300  6.0  7.0    MM    MM    MM  MM 1010.2  17.7  19.5  15.1   MM   MM    MM
2024 09 29 01 20 300  6.0  7.0   1.2    13   6.1 287 1010.2  17.7  19.5  15.0   MM   MM    MM
2024 09 29 01 10 290  6.0  7.0    MM    MM    MM  MM 1010.2  17.7  19.5  15.0   MM   MM    MM
2024 09 29 01 00 300  6.0  8.0    MM    MM    MM  MM 1010.2  17.7  19.5  14.9   MM +0.0    MM
2024 09 29 00 50 300  6.0  7.0   1.2    14   6.4 270 1010.1  17.8  19.5  15.1   MM   MM    MM
2024 09 29 00 40 300  6.0  8.0    MM    MM    MM  MM 1010.1  17.7  19.5  15.0   MM   MM    MM
2024 09 29 00 30 290  7.0  8.0    MM    MM    MM  MM 1010.0  17.7  19.5  15.0   MM   MM    MM
2024 09 29 00 20 300  6.0  7.0   1.1    14   6.4 252 1010.1  17.8  19.5  15.1   MM   MM    MM
2024 09 29 00 10 300  6.0  8.0   1.1    MM   6.4 252 1010.0  17.8  19.5  15.1   MM   MM    MM
2024 09 29 00 00 300  6.0  7.0    MM    MM    MM  MM 1010.0  17.8  19.5  15.1   MM -0.6    MM
2024 09 28 23 50 290  6.0  8.0   1.1    11   6.8 286 1010.0  17.7  19.5  14.9   MM   MM    MM
2024 09 28 23 40 290  6.0  7.0    MM    MM    MM  MM 1010.0  17.8  19.5  15.0   MM   MM    MM
2024 09 28 23 30 290  5.0  7.0    MM    MM    MM  MM 1010.0  17.8  19.5  14.9   MM   MM    MM
2024 09 28 23 20 300  5.0  6.0   1.1    13   6.9 283 1010.0  17.7  19.5  14.7   MM   MM    MM
2024 09 28 23 10 300  5.0  7.0   1.1    MM   6.9 283 1010.1  17.6  19.5  14.6   MM   MM    MM
2024 09 28 23 00 300  6.0  7.0    MM    MM    MM  MM 1010.2  17.6  19.5  14.7   MM -1.2    MM
2024 09 28 22 50 300  6.0  7.0   1.1    14   6.8 269 1010.1  17.6  19.5  14.8   MM   MM    MM
2024 09 28 22 40 300  6.0  7.0    MM    MM    MM  MM 1010.2  17.5  19.5  14.6   MM   MM    MM
2024 09 28 22 30 300  6.0  7.0    MM    MM    MM  MM 1010.2  17.5  19.5  14.6   MM   MM    MM
2024 09 28 22 20 300  6.0  7.0   1.0    13   7.0 283 1010.1  17.5  19.6  14.5   MM   MM    MM
2024 09 28 22 10 290  6.0  7.0   1.0    MM   7.0 283 1010.2  17.5  19.6  14.6   MM   MM    MM
2024 09 28 22 00 290  6.0  7.0    MM    MM    MM  MM 1010.2  17.5  19.5  14.6   MM -1.7    MM
2024 09 28 21 50 290  5.0  7.0   1.2    14   7.7 271 1010.2  17.4  19.5  14.5   MM   MM    MM
2024 09 28 21 40 290  6.0  7.0   1.2    MM   7.7 271 1010.3  17.4  19.5  14.5   MM   MM    MM
2024 09 28 21 30 290  5.0  7.0    MM    MM    MM  MM 1010.4  17.4  19.5  14.5   MM   MM    MM
2024 09 28 21 20 300  5.0  6.0   1.1    12   7.5 283 1010.4  17.2  19.5  14.2   MM   MM    MM
2024 09 28 21 10 300  5.0  6.0    MM    MM    MM  MM 1010.5  17.2  19.5  14.2   MM   MM    MM
2024 09 28 21 00 300  5.0  6.0    MM    MM    MM  MM 1010.6  17.2  19.5  14.2   MM -1.3    MM
2024 09 28 20 50 300  5.0  6.0   1.2    14   8.2 269 1010.8  17.1  19.5  14.0   MM   MM    MM
2024 09 28 20 40 300  5.0  6.0    MM    MM    MM  MM 1010.8  17.2  19.5  14.2   MM   MM    MM
2024 09 28 20 30 310  5.0  6.0    MM    MM    MM  MM 1011.0  17.2  19.5  14.2   MM   MM    MM
2024 09 28 20 20 300  4.0  6.0   1.2    13   7.7 279 1011.2  17.2  19.5  14.1   MM   MM    MM
2024 09 28 20 10 300  4.0  6.0   1.2    MM   7.7 279 1011.2  17.1  19.5  14.0   MM   MM    MM
2024 09 28 20 00 290  4.0  6.0    MM    MM    MM  MM 1011.4  17.0  19.4  13.8   MM -0.3    MM
2024 09 28 19 50 290  4.0  6.0   1.1    14   7.4 270 1011.6  17.0  19.4  13.8   MM   MM    MM
2024 09 28 19 40 290  4.0  6.0   1.1    MM   7.4 270 1011.7  17.1  19.4  14.0   MM   MM    MM
2024 09 28 19 30 300  4.0  5.0    MM    MM    MM  MM 1011.7  17.0  19.4  13.9   MM   MM    MM
2024 09 28 19 20 300  4.0  6.0   1.2    12   7.6 284 1011.8  17.0  19.3  13.9   MM   MM    MM
2024 09 28 19 10 300  4.0  6.0   1.2    MM   7.6 284 1011.8  17.0  19.3  13.9   MM   MM    MM
2024 09 28 19 00 290  4.0  5.0    MM    MM    MM  MM 1011.9  17.0  19.3  13.9   MM +0.5    MM
2024 09 28 18 50 310  3.0  5.0   1.1    13   7.4 294 1011.9  16.9  19.3  13.8   MM   MM    MM
2024 09 28 18 40 290  3.0  5.0    MM    MM    MM  MM 1011.9  17.0  19.3  13.9   MM   MM    MM
2024 09 28 18 30 310  3.0  4.0    MM    MM    MM  MM 1011.8  16.9  19.2  13.8   MM   MM    MM
2024 09 28 18 20 310  3.0  5.0   1.1    14   7.1 265 1011.9  16.8  19.2  13.7   MM   MM    MM
2024 09 28 18 10 310  3.0  5.0   1.1    MM   7.1 265 1011.9  16.8  19.2  13.7   MM   MM    MM
2024 09 28 18 00 300  3.0  5.0    MM    MM    MM  MM 1011.9  16.7  19.2  13.6   MM +1.0    MM
2024 09 28 17 50 300  4.0  5.0   1.1    13   7.4 282 1011.9  16.9  19.2  13.8   MM   MM    MM
2024 09 28 17 40 320  3.0  5.0   1.1    MM   7.4 282 1011.9  16.8  19.2  13.7   MM   MM    MM
2024 09 28 17 30 320  3.0  4.0    MM    MM    MM  MM 1011.8  16.7  19.2  13.6   MM   MM    MM
2024 09 28 17 20 320  3.0  4.0   1.1    14   7.5 272 1011.8  16.6  19.2  13.5   MM   MM    MM
2024 09 28 17 10 310  3.0  5.0   1.1    MM   7.5 272 1011.7  16.5  19.1  13.5   MM   MM    MM
2024 09 28 17 00 310  2.0  4.0    MM    MM    MM  MM 1011.7  16.6  19.1  13.7   MM +1.2    MM
2024 09 28 16 50 340  2.0  4.0   1.1    14   7.5 270 1011.6  16.5  19.1  13.5   MM   MM    MM
2024 09 28 16 40  10  2.0  3.0    MM    MM    MM  MM 1011.6  16.4  19.1  13.5   MM   MM    MM
2024 09 28 16 30 320  3.0  5.0    MM    MM    MM  MM 1011.6  16.4    MM  13.5   MM   MM    MM
2024 09 28 16 20 340  2.0  4.0   1.1    13   7.3 276 1011.5  16.4  19.1  13.5   MM   MM    MM
2024 09 28 16 10 350  2.0  4.0   1.1    MM   7.3 276 1011.4  16.4  19.1  13.5   MM   MM    MM
2024 09 28 16 00 330  3.0  4.0    MM    MM    MM  MM 1011.4  16.4  19.1  13.5   MM +1.2    MM
2024 09 28 15 50 320  2.0  4.0   1.2    12   7.4 278 1011.1  16.5  19.1  13.7   MM   MM    MM
2024 09 28 15 40 300  2.0  4.0    MM    MM    MM  MM 1011.0  16.4  19.1  13.6   MM   MM    MM
2024 09 28 15 30 290  3.0  5.0    MM    MM    MM  MM 1011.0  16.3  19.1  13.5   MM   MM    MM
2024 09 28 15 20 310  2.0  6.0   1.1    13   7.2 271 1010.9  16.5  19.1  13.8   MM   MM    MM
2024 09 28 15 10 330  2.0  3.0    MM    MM    MM  MM 1010.9  16.4  19.1  13.7   MM   MM    MM
2024 09 28 15 00 320  3.0  4.0    MM    MM    MM  MM 1010.9  16.2  19.1  13.4   MM +1.2    MM
2024 09 28 14 50 280  2.0  4.0   1.1    13   7.1 290 1010.8  16.2  19.1  13.5   MM   MM    MM
2024 09 28 14 40 300  1.0  3.0    MM    MM    MM  MM 1010.7  16.0  19.1  13.2   MM   MM    MM
2024 09 28 14 30 290  3.0  4.0    MM    MM    MM  MM 1010.8  16.1  19.1  13.3   MM   MM    MM
2024 09 28 14 20 320  2.0  4.0   1.2    14   7.6 284 1010.6  16.3  19.1  13.6   MM   MM    MM
2024 09 28 14 10 330  1.0  3.0    MM    MM    MM  MM 1010.5  16.2  19.1  13.5   MM   MM    MM
2024 09 28 14 00 310  3.0  5.0    MM    MM    MM  MM 1010.5  16.4  19.1  13.8   MM +0.9    MM
2024 09 28 13 50 310  2.0  4.0   1.1    13   7.0 282 1010.5  16.3  19.1  13.6   MM   MM    MM
2024 09 28 13 40 330  2.0  4.0    MM    MM    MM  MM 1010.5  16.3  19.1  13.7   MM   MM    MM
2024 09 28 13 30 320  1.0  3.0    MM    MM    MM  MM 1010.4  16.2  19.1  13.5   MM   MM    MM
2024 09 28 13 20 300  2.0  4.0   1.1    14   7.0 260 1010.3  16.1  19.1  13.4   MM   MM    MM
2024 09 28 13 10 270  1.0  3.0   1.1    MM   7.0 260 1010.2  16.1  19.1  13.4   MM   MM    MM
2024 09 28 13 00 280  2.0  5.0    MM    MM    MM  MM 1010.2  16.1  19.1  13.5   MM +0.3    MM
2024 09 28 12 50 300  2.0  4.0   1.1    14   6.9 274 1010.1  16.3  19.1  13.7   MM   MM    MM
2024 09 28 12 40 290  2.0  3.0    MM    MM    MM  MM 1010.0  16.5  19.1  13.9   MM   MM    MM
2024 09 28 12 30 300  2.0  4.0    MM    MM    MM  MM 1009.9  16.5  19.1  13.9   MM   MM    MM
2024 09 28 12 20 290  2.0  3.0   1.1    14   6.9 277 1009.8  16.6  19.1  14.0   MM   MM    MM
2024 09 28 12 10 290  2.0  4.0   1.1    MM   6.9 277 1009.7  16.6  19.1  14.0   MM   MM    MM
2024 09 28 12 00 280  2.0  4.0    MM    MM    MM  MM 1009.7  16.5  19.1  13.8   MM -0.3    MM
2024 09 28 11 50 310  2.0  3.0   1.1    14   7.0 262 1009.7  16.5  19.1  13.8   MM   MM    MM
2024 09 28 11 40  10  2.0  4.0    MM    MM    MM  MM 1009.6  16.5  19.1  13.8   MM   MM    MM
2024 09 28 11 30 360  2.0  3.0    MM    MM    MM  MM 1009.7  16.4  19.1  13.7   MM   MM    MM
2024 09 28 11 20 320  3.0  5.0   1.1    14   7.0 287 1009.6  16.5  19.1  13.8   MM   MM    MM
2024 09 28 11 10 320  3.0  4.0   1.1    MM   7.0 287 1009.6  16.7  19.1  14.1   MM   MM    MM
2024 09 28 11 00 330  2.0  4.0    MM    MM    MM  MM 1009.6  16.6  19.1  13.9   MM -0.4    MM
2024 09 28 10 50 330  3.0  5.0   1.1    14   7.0 279 1009.6  16.6  19.1  13.9   MM   MM    MM
2024 09 28 10 40 310  3.0  4.0   1.1    MM   7.0 279 1009.7  16.7  19.1  14.1   MM   MM    MM
2024 09 28 10 30 360  2.0  3.0    MM    MM    MM  MM 1009.8  16.6  19.1  14.0   MM   MM    MM
2024 09 28 10 20 360  4.0  5.0   1.2    14   7.0 274 1009.8  16.6  19.1  14.1   MM   MM    MM
2024 09 28 10 10 350  3.0  4.0   1.2    MM   7.0 274 1009.9  16.6  19.1  14.1   MM   MM    MM
2024 09 28 10 00 330  3.0  5.0    MM    MM    MM  MM 1009.9  16.5  19.1  14.1   MM +0.0    MM
2024 09 28 09 50 340  3.0  5.0   1.2    11   6.9 288 1009.9  16.5  19.1  14.1   MM   MM    MM
2024 09 28 09 40 340  4.0  5.0   1.2    MM   6.9 288 1009.9  16.5  19.1  14.1   MM   MM    MM
2024 09 28 09 30 350  3.0  5.0    MM    MM    MM  MM 1009.9  16.6  19.1  14.2   MM   MM    MM
2024 09 28 09 20 340  5.0  6.0   1.3    14   7.2 282 1009.9  16.8  19.1  14.5   MM   MM    MM
2024 09 28 09 10 300  4.0  6.0    MM    MM    MM  MM 1009.9  16.7  19.1  14.4   MM   MM    MM
2024 09 28 09 00 300  4.0  6.0    MM    MM    MM  MM 1010.0  16.7  19.1  14.4   MM +0.0    MM
